year,state,legal1820,dtype,agegr,count,pop,age,legal,beertaxa,beerpercap,winepercap,spiritpercap,totpercap,mrate
1974,29,0,homicide,15-17 yrs,28,285624,15.996075630187988,0,0.1217038556933403,1.1799999475479126,0.18000000715255737,0.9100000262260437,2.2699999809265137,9.80309772491455
1974,29,0,other external,15-17 yrs,61,285624,15.996075630187988,0,0.1217038556933403,1.1799999475479126,0.18000000715255737,0.9100000262260437,2.2699999809265137,21.356748580932617
1974,29,0,internal,15-17 yrs,65,285624,15.996075630187988,0,0.1217038556933403,1.1799999475479126,0.18000000715255737,0.9100000262260437,2.2699999809265137,22.757190704345703
1974,29,0,all,18-20 yrs,325,271941,18.985464096069336,0,0.1217038556933403,1.1799999475479126,0.18000000715255737,0.9100000262260437,2.2699999809265137,119.51121520996094
1974,29,0,MVA,18-20 yrs,125,271941,18.985464096069336,0,0.1217038556933403,1.1799999475479126,0.18000000715255737,0.9100000262260437,2.2699999809265137,45.96585464477539
1974,29,0,suicide,18-20 yrs,23,271941,18.985464096069336,0,0.1217038556933403,1.1799999475479126,0.18000000715255737,0.9100000262260437,2.2699999809265137,8.457716941833496
1974,29,0,homicide,18-20 yrs,43,271941,18.985464096069336,0,0.1217038556933403,1.1799999475479126,0.18000000715255737,0.9100000262260437,2.2699999809265137,15.81225299835205
1974,29,0,other external,18-20 yrs,71,271941,18.985464096069336,0,0.1217038556933403,1.1799999475479126,0.18000000715255737,0.9100000262260437,2.2699999809265137,26.108604431152344
1974,29,0,internal,18-20 yrs,63,271941,18.985464096069336,0,0.1217038556933403,1.1799999475479126,0.18000000715255737,0.9100000262260437,2.2699999809265137,23.166790008544922
1974,29,0,all,21-24 yrs,454,315673,22.47670555114746,1,0.1217038556933403,1.1799999475479126,0.18000000715255737,0.9100000262260437,2.2699999809265137,143.81971740722656
1974,29,0,MVA,21-24 yrs,121,315673,22.47670555114746,1,0.1217038556933403,1.1799999475479126,0.18000000715255737,0.9100000262260437,2.2699999809265137,38.33080291748047
1974,29,0,suicide,21-24 yrs,55,315673,22.47670555114746,1,0.1217038556933403,1.1799999475479126,0.18000000715255737,0.9100000262260437,2.2699999809265137,17.423093795776367
1974,29,0,homicide,21-24 yrs,73,315673,22.47670555114746,1,0.1217038556933403,1.1799999475479126,0.18000000715255737,0.9100000262260437,2.2699999809265137,23.12519645690918
1974,29,0,other external,21-24 yrs,83,315673,22.47670555114746,1,0.1217038556933403,1.1799999475479126,0.18000000715255737,0.9100000262260437,2.2699999809265137,26.293031692504883
1974,29,0,internal,21-24 yrs,122,315673,22.47670555114746,1,0.1217038556933403,1.1799999475479126,0.18000000715255737,0.9100000262260437,2.2699999809265137,38.647586822509766
1975,29,0,MVA,15-17 yrs,88,286124,15.995781898498535,0,0.11152416467666626,1.2100000381469727,0.20000000298023224,0.8899999856948853,2.299999952316284,30.755895614624023
1975,29,0,suicide,15-17 yrs,19,286124,15.995781898498535,0,0.11152416467666626,1.2100000381469727,0.20000000298023224,0.8899999856948853,2.299999952316284,6.640477657318115
1975,29,0,homicide,15-17 yrs,32,286124,15.995781898498535,0,0.11152416467666626,1.2100000381469727,0.20000000298023224,0.8899999856948853,2.299999952316284,11.183961868286133
1975,29,0,other external,15-17 yrs,62,286124,15.995781898498535,0,0.11152416467666626,1.2100000381469727,0.20000000298023224,0.8899999856948853,2.299999952316284,21.668926239013672
1975,29,0,internal,15-17 yrs,77,286124,15.995781898498535,0,0.11152416467666626,1.2100000381469727,0.20000000298023224,0.8899999856948853,2.299999952316284,26.911409378051758
1975,29,0,all,18-20 yrs,384,277456,18.98080825805664,0,0.11152416467666626,1.2100000381469727,0.20000000298023224,0.8899999856948853,2.299999952316284,138.40032958984375
1975,29,0,MVA,18-20 yrs,148,277456,18.98080825805664,0,0.11152416467666626,1.2100000381469727,0.20000000298023224,0.8899999856948853,2.299999952316284,53.34178924560547
1975,29,0,suicide,18-20 yrs,25,277456,18.98080825805664,0,0.11152416467666626,1.2100000381469727,0.20000000298023224,0.8899999856948853,2.299999952316284,9.010437965393066
1975,29,0,homicide,18-20 yrs,54,277456,18.98080825805664,0,0.11152416467666626,1.2100000381469727,0.20000000298023224,0.8899999856948853,2.299999952316284,19.46254539489746
1975,29,0,other external,18-20 yrs,67,277456,18.98080825805664,0,0.11152416467666626,1.2100000381469727,0.20000000298023224,0.8899999856948853,2.299999952316284,24.147972106933594
1975,29,0,internal,18-20 yrs,90,277456,18.98080825805664,0,0.11152416467666626,1.2100000381469727,0.20000000298023224,0.8899999856948853,2.299999952316284,32.43757629394531
1975,29,0,all,21-24 yrs,436,323066,22.477195739746094,1,0.11152416467666626,1.2100000381469727,0.20000000298023224,0.8899999856948853,2.299999952316284,134.95693969726562
1975,29,0,MVA,21-24 yrs,134,323066,22.477195739746094,1,0.11152416467666626,1.2100000381469727,0.20000000298023224,0.8899999856948853,2.299999952316284,41.47759246826172
1975,29,0,suicide,21-24 yrs,37,323066,22.477195739746094,1,0.11152416467666626,1.2100000381469727,0.20000000298023224,0.8899999856948853,2.299999952316284,11.452768325805664
1975,29,0,homicide,21-24 yrs,82,323066,22.477195739746094,1,0.11152416467666626,1.2100000381469727,0.20000000298023224,0.8899999856948853,2.299999952316284,25.381811141967773
1975,29,0,other external,21-24 yrs,69,323066,22.477195739746094,1,0.11152416467666626,1.2100000381469727,0.20000000298023224,0.8899999856948853,2.299999952316284,21.357864379882812
1975,29,0,internal,21-24 yrs,114,323066,22.477195739746094,1,0.11152416467666626,1.2100000381469727,0.20000000298023224,0.8899999856948853,2.299999952316284,35.28690719604492
1976,29,0,MVA,15-17 yrs,132,288218,15.993494033813477,0,0.1054481491446495,1.190000057220459,0.20000000298023224,0.8100000023841858,2.200000047683716,45.798667907714844
1976,29,0,suicide,15-17 yrs,20,288218,15.993494033813477,0,0.1054481491446495,1.190000057220459,0.20000000298023224,0.8100000023841858,2.200000047683716,6.939191818237305
1976,29,0,homicide,15-17 yrs,28,288218,15.993494033813477,0,0.1054481491446495,1.190000057220459,0.20000000298023224,0.8100000023841858,2.200000047683716,9.714868545532227
1976,29,0,other external,15-17 yrs,54,288218,15.993494033813477,0,0.1054481491446495,1.190000057220459,0.20000000298023224,0.8100000023841858,2.200000047683716,18.73581886291504
1976,29,0,internal,15-17 yrs,63,288218,15.993494033813477,0,0.1054481491446495,1.190000057220459,0.20000000298023224,0.8100000023841858,2.200000047683716,21.85845375061035
1976,29,0,all,18-20 yrs,386,283067,18.98546600341797,0,0.1054481491446495,1.190000057220459,0.20000000298023224,0.8100000023841858,2.200000047683716,136.3634796142578
1976,29,0,MVA,18-20 yrs,171,283067,18.98546600341797,0,0.1054481491446495,1.190000057220459,0.20000000298023224,0.8100000023841858,2.200000047683716,60.409725189208984
1976,29,0,suicide,18-20 yrs,29,283067,18.98546600341797,0,0.1054481491446495,1.190000057220459,0.20000000298023224,0.8100000023841858,2.200000047683716,10.244924545288086
1976,29,0,homicide,18-20 yrs,60,283067,18.98546600341797,0,0.1054481491446495,1.190000057220459,0.20000000298023224,0.8100000023841858,2.200000047683716,21.196395874023438
1976,29,0,other external,18-20 yrs,47,283067,18.98546600341797,0,0.1054481491446495,1.190000057220459,0.20000000298023224,0.8100000023841858,2.200000047683716,16.603843688964844
1976,29,0,internal,18-20 yrs,79,283067,18.98546600341797,0,0.1054481491446495,1.190000057220459,0.20000000298023224,0.8100000023841858,2.200000047683716,27.908586502075195
1976,29,0,all,21-24 yrs,465,330605,22.468414306640625,1,0.1054481491446495,1.190000057220459,0.20000000298023224,0.8100000023841858,2.200000047683716,140.65122985839844
1976,29,0,MVA,21-24 yrs,159,330605,22.468414306640625,1,0.1054481491446495,1.190000057220459,0.20000000298023224,0.8100000023841858,2.200000047683716,48.09364700317383
1976,29,0,suicide,21-24 yrs,45,330605,22.468414306640625,1,0.1054481491446495,1.190000057220459,0.20000000298023224,0.8100000023841858,2.200000047683716,13.611409187316895
1976,29,0,homicide,21-24 yrs,68,330605,22.468414306640625,1,0.1054481491446495,1.190000057220459,0.20000000298023224,0.8100000023841858,2.200000047683716,20.56835174560547
1976,29,0,other external,21-24 yrs,81,330605,22.468414306640625,1,0.1054481491446495,1.190000057220459,0.20000000298023224,0.8100000023841858,2.200000047683716,24.50053596496582
1976,29,0,internal,21-24 yrs,112,330605,22.468414306640625,1,0.1054481491446495,1.190000057220459,0.20000000298023224,0.8100000023841858,2.200000047683716,33.87728500366211
1977,29,0,MVA,15-17 yrs,123,288168,16.000194549560547,0,0.09900990128517151,1.2300000190734863,0.1899999976158142,0.8299999833106995,2.25,42.683433532714844
1977,29,0,suicide,15-17 yrs,15,288168,16.000194549560547,0,0.09900990128517151,1.2300000190734863,0.1899999976158142,0.8299999833106995,2.25,5.205296993255615
1977,29,0,homicide,15-17 yrs,22,288168,16.000194549560547,0,0.09900990128517151,1.2300000190734863,0.1899999976158142,0.8299999833106995,2.25,7.634435653686523
1977,29,0,other external,15-17 yrs,40,288168,16.000194549560547,0,0.09900990128517151,1.2300000190734863,0.1899999976158142,0.8299999833106995,2.25,13.880791664123535
1977,29,0,internal,15-17 yrs,71,288168,16.000194549560547,0,0.09900990128517151,1.2300000190734863,0.1899999976158142,0.8299999833106995,2.25,24.638404846191406
1977,29,0,all,18-20 yrs,374,285150,18.99419593811035,0,0.09900990128517151,1.2300000190734863,0.1899999976158142,0.8299999833106995,2.25,131.15904235839844
1977,29,0,MVA,18-20 yrs,142,285150,18.99419593811035,0,0.09900990128517151,1.2300000190734863,0.1899999976158142,0.8299999833106995,2.25,49.7983512878418
1977,29,0,suicide,18-20 yrs,35,285150,18.99419593811035,0,0.09900990128517151,1.2300000190734863,0.1899999976158142,0.8299999833106995,2.25,12.27424144744873
1977,29,0,homicide,18-20 yrs,61,285150,18.99419593811035,0,0.09900990128517151,1.2300000190734863,0.1899999976158142,0.8299999833106995,2.25,21.392250061035156
1977,29,0,other external,18-20 yrs,66,285150,18.99419593811035,0,0.09900990128517151,1.2300000190734863,0.1899999976158142,0.8299999833106995,2.25,23.14571189880371
1977,29,0,internal,18-20 yrs,70,285150,18.99419593811035,0,0.09900990128517151,1.2300000190734863,0.1899999976158142,0.8299999833106995,2.25,24.54848289489746
1977,29,0,all,21-24 yrs,478,336738,22.471153259277344,1,0.09900990128517151,1.2300000190734863,0.1899999976158142,0.8299999833106995,2.25,141.9501190185547
1977,29,0,MVA,21-24 yrs,166,336738,22.471153259277344,1,0.09900990128517151,1.2300000190734863,0.1899999976158142,0.8299999833106995,2.25,49.296485900878906
1977,29,0,suicide,21-24 yrs,65,336738,22.471153259277344,1,0.09900990128517151,1.2300000190734863,0.1899999976158142,0.8299999833106995,2.25,19.302841186523438
1977,29,0,homicide,21-24 yrs,72,336738,22.471153259277344,1,0.09900990128517151,1.2300000190734863,0.1899999976158142,0.8299999833106995,2.25,21.381608963012695
1977,29,0,other external,21-24 yrs,59,336738,22.471153259277344,1,0.09900990128517151,1.2300000190734863,0.1899999976158142,0.8299999833106995,2.25,17.521039962768555
1977,29,0,internal,21-24 yrs,116,336738,22.471153259277344,1,0.09900990128517151,1.2300000190734863,0.1899999976158142,0.8299999833106995,2.25,34.44814682006836
1978,29,0,MVA,15-17 yrs,119,285891,16.013591766357422,0,0.0920245423913002,1.309999942779541,0.20000000298023224,0.8899999856948853,2.4000000953674316,41.6242561340332
1978,29,0,suicide,15-17 yrs,16,285891,16.013591766357422,0,0.0920245423913002,1.309999942779541,0.20000000298023224,0.8899999856948853,2.4000000953674316,5.596538543701172
1978,29,0,homicide,15-17 yrs,23,285891,16.013591766357422,0,0.0920245423913002,1.309999942779541,0.20000000298023224,0.8899999856948853,2.4000000953674316,8.045023918151855
1978,29,0,other external,15-17 yrs,52,285891,16.013591766357422,0,0.0920245423913002,1.309999942779541,0.20000000298023224,0.8899999856948853,2.4000000953674316,18.188749313354492
1978,29,0,internal,15-17 yrs,47,285891,16.013591766357422,0,0.0920245423913002,1.309999942779541,0.20000000298023224,0.8899999856948853,2.4000000953674316,16.43983268737793
1978,29,0,all,18-20 yrs,386,284946,18.990949630737305,0,0.0920245423913002,1.309999942779541,0.20000000298023224,0.8899999856948853,2.4000000953674316,135.46426391601562
1978,29,0,MVA,18-20 yrs,173,284946,18.990949630737305,0,0.0920245423913002,1.309999942779541,0.20000000298023224,0.8899999856948853,2.4000000953674316,60.7132568359375
1978,29,0,suicide,18-20 yrs,38,284946,18.990949630737305,0,0.0920245423913002,1.309999942779541,0.20000000298023224,0.8899999856948853,2.4000000953674316,13.335860252380371
1978,29,0,homicide,18-20 yrs,43,284946,18.990949630737305,0,0.0920245423913002,1.309999942779541,0.20000000298023224,0.8899999856948853,2.4000000953674316,15.09057903289795
1978,29,0,other external,18-20 yrs,66,284946,18.990949630737305,0,0.0920245423913002,1.309999942779541,0.20000000298023224,0.8899999856948853,2.4000000953674316,23.162282943725586
1978,29,0,internal,18-20 yrs,66,284946,18.990949630737305,0,0.0920245423913002,1.309999942779541,0.20000000298023224,0.8899999856948853,2.4000000953674316,23.162282943725586
1978,29,0,all,21-24 yrs,468,344060,22.47334098815918,1,0.0920245423913002,1.309999942779541,0.20000000298023224,0.8899999856948853,2.4000000953674316,136.0227813720703
1978,29,0,MVA,21-24 yrs,138,344060,22.47334098815918,1,0.0920245423913002,1.309999942779541,0.20000000298023224,0.8899999856948853,2.4000000953674316,40.109283447265625
1978,29,0,suicide,21-24 yrs,55,344060,22.47334098815918,1,0.0920245423913002,1.309999942779541,0.20000000298023224,0.8899999856948853,2.4000000953674316,15.985584259033203
1978,29,0,homicide,21-24 yrs,92,344060,22.47334098815918,1,0.0920245423913002,1.309999942779541,0.20000000298023224,0.8899999856948853,2.4000000953674316,26.73952293395996
1978,29,0,other external,21-24 yrs,94,344060,22.47334098815918,1,0.0920245423913002,1.309999942779541,0.20000000298023224,0.8899999856948853,2.4000000953674316,27.320816040039062
1978,29,0,internal,21-24 yrs,89,344060,22.47334098815918,1,0.0920245423913002,1.309999942779541,0.20000000298023224,0.8899999856948853,2.4000000953674316,25.86758041381836
1979,29,0,MVA,15-17 yrs,129,279058,16.01773452758789,0,0.08264462649822235,1.3700000047683716,0.20000000298023224,0.8600000143051147,2.430000066757202,46.22694778442383
1979,29,0,suicide,15-17 yrs,14,279058,16.01773452758789,0,0.08264462649822235,1.3700000047683716,0.20000000298023224,0.8600000143051147,2.430000066757202,5.016878128051758
1979,29,0,homicide,15-17 yrs,17,279058,16.01773452758789,0,0.08264462649822235,1.3700000047683716,0.20000000298023224,0.8600000143051147,2.430000066757202,6.091923713684082
1979,29,0,other external,15-17 yrs,41,279058,16.01773452758789,0,0.08264462649822235,1.3700000047683716,0.20000000298023224,0.8600000143051147,2.430000066757202,14.692286491394043
1979,29,0,internal,15-17 yrs,57,279058,16.01773452758789,0,0.08264462649822235,1.3700000047683716,0.20000000298023224,0.8600000143051147,2.430000066757202,20.425861358642578
1979,29,0,all,18-20 yrs,406,286471,18.9873104095459,0,0.08264462649822235,1.3700000047683716,0.20000000298023224,0.8600000143051147,2.430000066757202,141.72463989257812
1979,29,0,MVA,18-20 yrs,158,286471,18.9873104095459,0,0.08264462649822235,1.3700000047683716,0.20000000298023224,0.8600000143051147,2.430000066757202,55.15392303466797
1979,29,0,suicide,18-20 yrs,37,286471,18.9873104095459,0,0.08264462649822235,1.3700000047683716,0.20000000298023224,0.8600000143051147,2.430000066757202,12.915792465209961
1979,29,0,homicide,18-20 yrs,68,286471,18.9873104095459,0,0.08264462649822235,1.3700000047683716,0.20000000298023224,0.8600000143051147,2.430000066757202,23.737133026123047
1979,29,0,other external,18-20 yrs,61,286471,18.9873104095459,0,0.08264462649822235,1.3700000047683716,0.20000000298023224,0.8600000143051147,2.430000066757202,21.293603897094727
1979,29,0,internal,18-20 yrs,82,286471,18.9873104095459,0,0.08264462649822235,1.3700000047683716,0.20000000298023224,0.8600000143051147,2.430000066757202,28.624189376831055
1979,29,0,all,21-24 yrs,508,349537,22.47931480407715,1,0.08264462649822235,1.3700000047683716,0.20000000298023224,0.8600000143051147,2.430000066757202,145.33511352539062
1979,29,0,MVA,21-24 yrs,164,349537,22.47931480407715,1,0.08264462649822235,1.3700000047683716,0.20000000298023224,0.8600000143051147,2.430000066757202,46.91920852661133
1979,29,0,suicide,21-24 yrs,62,349537,22.47931480407715,1,0.08264462649822235,1.3700000047683716,0.20000000298023224,0.8600000143051147,2.430000066757202,17.737751007080078
1979,29,0,homicide,21-24 yrs,104,349537,22.47931480407715,1,0.08264462649822235,1.3700000047683716,0.20000000298023224,0.8600000143051147,2.430000066757202,29.753644943237305
1979,29,0,other external,21-24 yrs,81,349537,22.47931480407715,1,0.08264462649822235,1.3700000047683716,0.20000000298023224,0.8600000143051147,2.430000066757202,23.173511505126953
1979,29,0,internal,21-24 yrs,97,349537,22.47931480407715,1,0.08264462649822235,1.3700000047683716,0.20000000298023224,0.8600000143051147,2.430000066757202,27.750995635986328
